doc_id,gain_256,n_early,n_late,I_256_early,I_256_late,I_256_rel_early,I_256_rel_late,raw_diff,norm_diff
ECSC_1059_2_104F_1059_YR2,2.1600739306027266,3,3,1.1066788629480866,2.307684150008337,0.5123337897232477,1.0683357256038097,1.2010052870602503,0.556001935880562
ECSC_1059_3_104F_1059_YR3,15.98096994483745,3,3,29.391188642636706,7.092560324858447,1.839136719741554,0.4438128817800357,-22.29862831777826,-1.3953238379615183
ECSC_1060_2_90M_1060_YR2,5.6895697922762425,3,3,6.790310533988904,10.008437234771872,1.193466427498077,1.7590850626981709,3.2181267007829684,0.5656186352000938
ECSC_1060_3_90M_1060_YR3,6.561421513788218,3,3,5.217422645829352,7.872755424073579,0.7951665100108904,1.1998551544859168,2.655332778244227,0.4046886444750264
ECSC_1061_2_68M_1061_YR2,1.6763988708819397,3,3,1.666691154609573,1.5598265877508986,0.9942091846749697,0.9304626809550918,-0.10686456685867451,-0.06374650371987789
ECSC_1064_1_80F_1064_YR1,5.340375080651199,3,3,6.605667403347535,2.806756794674382,1.236929485960759,0.5255729704910782,-3.7989106086731534,-0.7113565154696807
ECSC_1064_2_80F_1064_YR2,6.213475041393005,3,3,12.465828292445769,1.1737870693459482,2.006257079878934,0.18890991941327503,-11.29204122309982,-1.8173471604656588
ECSC_1064_3_80F_1064_YR3,10.49062255747939,3,3,18.57512699120257,7.354518140015443,1.7706410548494336,0.7010564053486004,-11.220608851187126,-1.0695846495008332
ECSC_1065_1_76F_1065_YR1,8.123760605943563,3,3,4.0481268913577635,9.307520296322712,0.49830701416731116,1.1457157279490828,5.259393404964949,0.6474087137817717
ECSC_1065_2_76F_1065_YR2,6.293655089134495,3,3,5.885813077697365,10.101478147494342,0.9351979087412596,1.6050256972190544,4.2156650697969775,0.6698277884777948
ECSC_1065_3_76F_1065_YR3,3.4994983232632038,3,3,3.980745600575188,2.4355459757753124,1.1375189335319444,0.6959700365006092,-1.5451996247998756,-0.44154889703133526
ECSC_1067_1_98M_1067_YR1,6.735206279620561,3,3,11.125815609799487,7.307396984558743,1.6518893628342257,1.084955186401569,-3.818418625240744,-0.5669341764326568
ECSC_1067_2_98M_1067_YR2,4.6303692494284,3,3,5.76608673534452,2.6374928545487775,1.2452757922181519,0.5696074573046989,-3.1285938807957425,-0.675668334913453
ECSC_1067_3_98M_1067_YR3,3.0031954866618467,3,3,3.752323136807741,2.3008118076349713,1.2494435189027857,0.7661212258254961,-1.45151132917277,-0.4833222930772896
ECSC_1068_1_78M_1068_YR1,16.977518133818567,3,3,5.585714961060485,23.542918763186957,0.3290065672163209,1.3867114484943688,17.95720380212647,1.0577048812780478
ECSC_1068_2_78M_1068_YR2,13.906539606970586,3,3,30.276368742143863,2.383174233778524,2.1771317378600767,0.1713707580125806,-27.89319450836534,-2.005760979847496
ECSC_1068_3_78M_1068_YR3,12.805549048407533,3,3,14.30267683986596,3.5818046730312734,1.116912424902594,0.27970723156745064,-10.720872166834686,-0.8372051933351432
ECSC_1072_1_74M_1072_YR1,5.441037974623793,3,3,-0.21744880320764123,5.333380904930219,-0.0399645810637218,0.980213872758163,5.55082970813786,1.0201784538218848
ECSC_1072_2_74M_1072_YR2,2.728325192436193,3,3,2.9399040520394686,2.4712865536235396,1.0775489887311973,0.90578885554946,-0.46861749841592903,-0.17176013318173733
ECSC_1073_1_70M_1073_YR1,5.178954192212108,3,3,1.8885631887917855,3.7708765105249564,0.3646611108535633,0.7281154400236715,1.882313321733171,0.36345432917010817
ECSC_1073_2_70M_1073_YR2,9.597668266813258,3,3,16.92748911710642,7.981353912861439,1.763708501536582,0.8315930172810101,-8.946135204244978,-0.932115484255572
ECSC_1073_3_70M_1073_YR3,8.6382111818478,3,3,16.98605094511512,4.41119556790505,1.9663852373520736,0.5106607693470919,-12.57485537721007,-1.4557244680049817
ECSC_1075_2_88F_1075_YR2,11.706061016577408,3,3,6.60072810641729,10.899661732178423,0.5638726892905942,0.9311126703288995,4.298933625761133,0.36723998103830535
