doc_id,file_id,story_id,group,age_bin,age_years,word_count,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,adult_token_frac,canonical_sim
632_A2,632,A2,TD,6-7yr,6.168333333333333,164,128,20,6.4,0.4453125,26.31552795031056,0.04093567251461988,0.09653820530121558
632_A3,632,A3,TD,6-7yr,6.168333333333333,198,157,22,7.136363636363637,0.36942675159235666,16.203885135135135,0.0,0.11349976082391307
632_B1,632,B1,TD,6-7yr,6.168333333333333,127,102,13,7.846153846153846,0.4411764705882353,17.302739726027397,0.11188811188811189,0.09113829412433339
632_B2,632,B2,TD,6-7yr,6.168333333333333,140,117,14,8.357142857142858,0.5042735042735043,21.45,0.0070921985815602835,0.0998907620217891
632_B3,632,B3,TD,6-7yr,6.168333333333333,241,192,24,8.0,0.3958333333333333,20.671629445822994,0.04743083003952569,0.11410851122893108
636_A1,636,A1,TD,6-7yr,6.921666666666667,77,63,7,9.0,0.5396825396825397,19.974609375,0.10465116279069768,0.09305859063838162
636_A2,636,A2,TD,6-7yr,6.921666666666667,84,70,8,8.75,0.6,29.463451421844535,0.0967741935483871,0.08222627112312454
636_A3,636,A3,TD,6-7yr,6.921666666666667,181,142,23,6.173913043478261,0.45774647887323944,29.152460933383644,0.021621621621621623,0.12583471829025425
636_B1,636,B1,TD,6-7yr,6.921666666666667,90,76,7,10.857142857142858,0.4868421052631579,19.42930907914546,0.1262135922330097,0.09664179780093073
636_B2,636,B2,TD,6-7yr,6.921666666666667,138,118,13,9.076923076923077,0.5254237288135594,26.230927740635593,0.10967741935483871,0.11980982295628356
636_B3,636,B3,TD,6-7yr,6.921666666666667,162,126,24,5.25,0.4523809523809524,23.37708333333333,0.024096385542168676,0.13856060381049431
639_A1,639,A1,TD,6-7yr,6.175,51,41,7,5.857142857142857,0.5853658536585366,21.565412186379927,0.22727272727272727,0.0861551226961531
639_A2,639,A2,TD,6-7yr,6.175,121,100,13,7.6923076923076925,0.48,27.532588904464962,0.06201550387596899,0.07434190670162033
639_A3,639,A3,TD,6-7yr,6.175,140,108,17,6.352941176470588,0.4537037037037037,20.451063829787238,0.0728476821192053,0.10950205814207663
639_B1,639,B1,TD,6-7yr,6.175,96,78,11,7.090909090909091,0.6282051282051282,27.751074978057147,0.12727272727272726,0.08609388054907495
639_B2,639,B2,TD,6-7yr,6.175,75,55,11,5.0,0.4909090909090909,16.57051282051282,0.14772727272727273,0.10602043861037677
639_B3,639,B3,TD,6-7yr,6.175,155,123,20,6.15,0.42276422764227645,20.050507556959168,0.06626506024096386,0.12209172478786606
647_A1,647,A1,TD,6-7yr,6.846666666666667,42,31,6,5.166666666666667,0.6451612903225806,20.527027027027025,0.27586206896551724,0.05651472211107835
647_A2,647,A2,TD,6-7yr,6.846666666666667,68,59,6,9.833333333333334,0.5932203389830508,33.24253731343284,0.13924050632911392,0.04479076194568184
647_A3,647,A3,TD,6-7yr,6.846666666666667,144,118,15,7.866666666666666,0.4576271186440678,22.732352941176472,0.09433962264150944,0.07323862895286413
647_B1,647,B1,TD,6-7yr,6.846666666666667,50,38,6,6.333333333333333,0.7368421052631579,40.432,0.23076923076923078,0.059172270930144176
647_B2,647,B2,TD,6-7yr,6.846666666666667,75,57,9,6.333333333333333,0.5614035087719298,20.053556397306398,0.1935483870967742,0.09552611909441158
647_B3,647,B3,TD,6-7yr,6.846666666666667,145,116,15,7.733333333333333,0.5862068965517241,45.974481658692184,0.09375,0.12175515639700998
648_A1,648,A1,TD,6-7yr,6.5875,67,50,10,5.0,0.7,34.54419081065262,0.11842105263157894,0.04732237410251128
648_A2,648,A2,TD,6-7yr,6.5875,94,81,17,4.764705882352941,0.6172839506172839,35.36040609137056,0.08737864077669903,0.050463850901641544
648_A3,648,A3,TD,6-7yr,6.5875,145,112,24,4.666666666666667,0.5982142857142857,59.64278194499276,0.12121212121212122,0.05065939879616896
648_B1,648,B1,TD,6-7yr,6.5875,85,63,11,5.7272727272727275,0.6507936507936508,36.608108108108105,0.03409090909090909,0.07905962785387201
648_B2,648,B2,TD,6-7yr,6.5875,169,133,20,6.65,0.5864661654135338,54.62159253945481,0.0,0.1016563196412702
648_B3,648,B3,TD,6-7yr,6.5875,171,136,30,4.533333333333333,0.6176470588235294,63.43010752688171,0.06557377049180328,0.06322021932909005
651_A1,651,A1,TD,6-7yr,6.854166666666667,49,39,5,7.8,0.7435897435897436,42.58800000000001,0.19672131147540983,0.09967018267876601
651_A2,651,A2,TD,6-7yr,6.854166666666667,84,66,9,7.333333333333333,0.6363636363636364,34.89823008849558,0.125,0.10047145377477754
651_A3,651,A3,TD,6-7yr,6.854166666666667,115,92,13,7.076923076923077,0.5543478260869565,32.049180327868854,0.1015625,0.07207942664861045
651_B1,651,B1,TD,6-7yr,6.854166666666667,49,40,5,8.0,0.725,23.548387096774192,0.26865671641791045,0.062390530439247534
651_B2,651,B2,TD,6-7yr,6.854166666666667,79,63,8,7.875,0.5714285714285714,25.964173967459324,0.13186813186813187,0.07002311151382655
651_B3,651,B3,TD,6-7yr,6.854166666666667,133,108,13,8.307692307692308,0.5,26.9879904346256,0.08275862068965517,0.13094329563209356
652_A1,652,A1,TD,6-7yr,6.1066666666666665,54,46,6,7.666666666666667,0.5,19.159035611590358,0.01818181818181818,0.09736182720382106
652_A2,652,A2,TD,6-7yr,6.1066666666666665,88,73,9,8.11111111111111,0.5068493150684932,17.618074792243767,0.011235955056179775,0.07316125127545887
652_A3,652,A3,TD,6-7yr,6.1066666666666665,117,90,14,6.428571428571429,0.4777777777777778,21.37048192771084,0.00847457627118644,0.10258978977739451
652_B1,652,B1,TD,6-7yr,6.1066666666666665,50,40,6,6.666666666666667,0.55,20.566037735849058,0.0196078431372549,0.08271105344908247
652_B2,652,B2,TD,6-7yr,6.1066666666666665,81,64,9,7.111111111111111,0.484375,14.88268156424581,0.012195121951219513,0.0867898192493238
652_B3,652,B3,TD,6-7yr,6.1066666666666665,128,103,13,7.923076923076923,0.42718446601941745,23.131548426090788,0.007751937984496124,0.12704695151776196
655_A1,655,A1,TD,6-7yr,6.684166666666667,62,53,7,7.571428571428571,0.6037735849056604,24.306291390728475,0.16216216216216217,0.062664939632855
655_A2,655,A2,TD,6-7yr,6.684166666666667,125,106,13,8.153846153846153,0.5471698113207547,23.85,0.08759124087591241,0.06593601103096677
655_A3,655,A3,TD,6-7yr,6.684166666666667,183,158,18,8.777777777777779,0.43670886075949367,21.160714285714285,0.08040201005025126,0.0912111344867566
655_B1,655,B1,TD,6-7yr,6.684166666666667,82,73,7,10.428571428571429,0.5205479452054794,31.697368421052634,0.15463917525773196,0.07584330099023277
655_B2,655,B2,TD,6-7yr,6.684166666666667,114,95,12,7.916666666666667,0.45263157894736844,21.035451375435876,0.13636363636363635,0.07487235601687786
655_B3,655,B3,TD,6-7yr,6.684166666666667,238,204,23,8.869565217391305,0.4068627450980392,28.24884597018093,0.04417670682730924,0.08535524001010793
656_A1,656,A1,TD,6-7yr,6.6675,61,48,7,6.857142857142857,0.625,26.2834008097166,0.17567567567567569,0.05147770653034572
656_A2,656,A2,TD,6-7yr,6.6675,99,77,12,6.416666666666667,0.5714285714285714,31.849131821403265,0.01,0.05130062201368169
656_A3,656,A3,TD,6-7yr,6.6675,164,122,22,5.545454545454546,0.5409836065573771,48.82928292829283,0.017964071856287425,0.05557659378099671
656_B1,656,B1,TD,6-7yr,6.6675,44,32,6,5.333333333333333,0.6875,27.454545454545453,0.06382978723404255,0.08648500271996881
656_B2,656,B2,TD,6-7yr,6.6675,109,88,14,6.285714285714286,0.6590909090909091,49.23241604698527,0.0,0.10116037918030378
656_B3,656,B3,TD,6-7yr,6.6675,178,139,20,6.95,0.5611510791366906,52.133307172561864,0.0,0.08500600826945878
658_A1,658,A1,TD,6-7yr,6.275,106,88,12,7.333333333333333,0.38636363636363635,17.6,0.009345794392523364,0.07965345827213954
658_A2,658,A2,TD,6-7yr,6.275,113,92,14,6.571428571428571,0.391304347826087,19.399095022624433,0.0,0.12149871740476172
658_A3,658,A3,TD,6-7yr,6.275,276,230,33,6.96969696969697,0.24782608695652175,14.691737288135593,0.0547945205479452,0.08400203653589054
658_B1,658,B1,TD,6-7yr,6.275,56,48,6,8.0,0.6458333333333334,28.135423700972787,0.05084745762711865,0.08669936836918322
658_B2,658,B2,TD,6-7yr,6.275,128,106,13,8.153846153846153,0.5188679245283019,25.140182081522866,0.1048951048951049,0.08397723289646934
658_B3,658,B3,TD,6-7yr,6.275,275,233,28,8.321428571428571,0.351931330472103,20.03428259439307,0.06779661016949153,0.12185395061616407
659_A1,659,A1,TD,6-7yr,6.925833333333333,64,53,7,7.571428571428571,0.6226415094339622,36.07183109464258,0.015384615384615385,0.060374877877883135
659_A2,659,A2,TD,6-7yr,6.925833333333333,114,90,13,6.923076923076923,0.5222222222222223,27.330960854092528,0.0,0.10101598234781231
659_A3,659,A3,TD,6-7yr,6.925833333333333,124,101,12,8.416666666666666,0.48514851485148514,27.16208199751948,0.023622047244094488,0.0973939817695787
659_B1,659,B1,TD,6-7yr,6.925833333333333,73,64,7,9.142857142857142,0.53125,35.22883581848305,0.039473684210526314,0.10756236773806394
659_B2,659,B2,TD,6-7yr,6.925833333333333,116,100,11,9.090909090909092,0.49,24.405598258809267,0.008547008547008548,0.09231799031418388
659_B3,659,B3,TD,6-7yr,6.925833333333333,146,121,14,8.642857142857142,0.4793388429752066,28.359375,0.006802721088435374,0.11384276487575752
663_A1,663,A1,TD,6-7yr,6.678333333333334,47,35,6,5.833333333333333,0.7142857142857143,35.0,0.0,0.0943731166977241
663_A2,663,A2,TD,6-7yr,6.678333333333334,69,53,8,6.625,0.6792452830188679,36.61684225929178,0.0,0.08502334556194976
663_A3,663,A3,TD,6-7yr,6.678333333333334,84,63,11,5.7272727272727275,0.5714285714285714,21.61764705882353,0.011764705882352941,0.1170794662548864
663_B1,663,B1,TD,6-7yr,6.678333333333334,50,38,6,6.333333333333333,0.631578947368421,23.173538318192406,0.0,0.12459194022206807
663_B2,663,B2,TD,6-7yr,6.678333333333334,67,51,8,6.375,0.6274509803921569,29.635135135135133,0.014705882352941176,0.08579707874169433
663_B3,663,B3,TD,6-7yr,6.678333333333334,111,81,16,5.0625,0.5679012345679012,24.764900662251655,0.008928571428571428,0.10520388290234625
664_A1,664,A1,TD,6-7yr,6.843333333333334,124,103,12,8.583333333333334,0.5339805825242718,26.25044169611307,0.023622047244094488,0.05294132613061
664_A2,664,A2,TD,6-7yr,6.843333333333334,174,139,18,7.722222222222222,0.5323741007194245,35.228211009174316,0.01694915254237288,0.11478063027098835
664_A3,664,A3,TD,6-7yr,6.843333333333334,237,179,31,5.774193548387097,0.4245810055865922,27.307272352698803,0.004201680672268907,0.09096907927716473
664_B1,664,B1,TD,6-7yr,6.843333333333334,87,68,10,6.8,0.5735294117647058,25.61717921527041,0.03333333333333333,0.11351612496123632
664_B2,664,B2,TD,6-7yr,6.843333333333334,185,146,22,6.636363636363637,0.5136986301369864,27.320171673819743,0.015957446808510637,0.09284006783310733
664_B3,664,B3,TD,6-7yr,6.843333333333334,294,231,36,6.416666666666667,0.45021645021645024,41.53613193403298,0.010101010101010102,0.15243990786300043
669_A1,669,A1,TD,6-7yr,6.523333333333333,38,26,6,4.333333333333333,0.7307692307692307,20.583333333333336,0.0,0.11220896034323984
669_A2,669,A2,TD,6-7yr,6.523333333333333,55,36,9,4.0,0.6944444444444444,22.081967213114755,0.05172413793103448,0.07607004695755926
669_A3,669,A3,TD,6-7yr,6.523333333333333,110,76,20,3.8,0.5526315789473685,23.98581560283688,0.0,0.06954109175869169
669_B1,669,B1,TD,6-7yr,6.523333333333333,41,27,7,3.857142857142857,0.7407407407407407,28.08,0.06818181818181818,0.05114472272934343
669_B2,669,B2,TD,6-7yr,6.523333333333333,62,44,9,4.888888888888889,0.6363636363636364,17.119205298013245,0.0,0.05816060059014382
669_B3,669,B3,TD,6-7yr,6.523333333333333,134,96,21,4.571428571428571,0.4895833333333333,30.130841121495326,0.021897810218978103,0.06778813180443481
676_A1,676,A1,TD,6-7yr,6.845,81,67,7,9.571428571428571,0.5970149253731343,35.2410394265233,0.0,0.06142774555382089
676_A2,676,A2,TD,6-7yr,6.845,106,85,11,7.7272727272727275,0.611764705882353,31.157140107775213,0.009345794392523364,0.08446503397842096
676_A3,676,A3,TD,6-7yr,6.845,163,126,20,6.3,0.5476190476190477,38.81818181818182,0.018072289156626505,0.0876464500032331
676_B1,676,B1,TD,6-7yr,6.845,73,61,9,6.777777777777778,0.6721311475409836,43.83171319375208,0.013513513513513514,0.10524021616795914
676_B2,676,B2,TD,6-7yr,6.845,98,78,10,7.8,0.6794871794871795,68.75829383886256,0.010101010101010102,0.09157707912710467
676_B3,676,B3,TD,6-7yr,6.845,184,144,20,7.2,0.5555555555555556,40.84318766066838,0.016042780748663103,0.10448611632271672
704_A1,704,A1,TD,7-8yr,7.175,51,41,5,8.2,0.7073170731707317,41.0,0.05555555555555555,0.10521803780369711
704_A2,704,A2,TD,7-8yr,7.175,69,53,8,6.625,0.660377358490566,37.12414347509857,0.06756756756756757,0.056975797165930396
704_A3,704,A3,TD,7-8yr,7.175,107,83,12,6.916666666666667,0.4578313253012048,15.831481481481482,0.02727272727272727,0.05443640488900793
704_B1,704,B1,TD,7-8yr,7.175,49,42,4,10.5,0.6190476190476191,29.280825791855204,0.07547169811320754,0.08493472359261091
704_B2,704,B2,TD,7-8yr,7.175,74,56,9,6.222222222222222,0.6428571428571429,41.904778951136564,0.03896103896103896,0.08771811401043558
704_B3,704,B3,TD,7-8yr,7.175,114,86,14,6.142857142857143,0.6046511627906976,49.604478980732154,0.02564102564102564,0.10892006551997092
707_A1,707,A1,TD,7-8yr,7.35,90,73,9,8.11111111111111,0.5205479452054794,24.333333333333332,0.10891089108910891,0.10043399507478717
707_A2,707,A2,TD,7-8yr,7.35,79,61,9,6.777777777777778,0.5245901639344263,19.62927054478301,0.15053763440860216,0.08428540930777147
707_A3,707,A3,TD,7-8yr,7.35,129,106,12,8.833333333333334,0.49056603773584906,28.547661094105642,0.0979020979020979,0.08050143649771542
707_B1,707,B1,TD,7-8yr,7.35,40,30,5,6.0,0.6,16.483957219251337,0.3220338983050847,0.11588642053406907
707_B2,707,B2,TD,7-8yr,7.35,85,68,11,6.181818181818182,0.4852941176470588,17.0,0.24107142857142858,0.10303181648039096
707_B3,707,B3,TD,7-8yr,7.35,138,114,13,8.76923076923077,0.45614035087719296,21.18679245283019,0.0738255033557047,0.10824782645205817
708_A1,708,A1,TD,7-8yr,7.773333333333333,62,51,6,8.5,0.5882352941176471,30.822492163009407,0.046153846153846156,0.0807802329993312
708_A2,708,A2,TD,7-8yr,7.773333333333333,87,71,9,7.888888888888889,0.7605633802816901,83.02823529411765,0.03333333333333333,0.09319805969380059
708_A3,708,A3,TD,7-8yr,7.773333333333333,112,88,13,6.769230769230769,0.5681818181818182,36.666666666666664,0.017543859649122806,0.08863429947366744
708_B1,708,B1,TD,7-8yr,7.773333333333333,87,74,7,10.571428571428571,0.5945945945945946,30.191005427759112,0.03333333333333333,0.06246563682382916
708_B2,708,B2,TD,7-8yr,7.773333333333333,99,79,10,7.9,0.5949367088607594,33.18769251150929,0.0,0.07413845461911843
708_B3,708,B3,TD,7-8yr,7.773333333333333,141,104,19,5.473684210526316,0.47115384615384615,37.45356951154053,0.0,0.09550039984544585
711_A1,711,A1,TD,7-8yr,7.588333333333333,82,68,8,8.5,0.6029411764705882,37.15635179153095,0.18811881188118812,0.02778881352979051
711_A2,711,A2,TD,7-8yr,7.588333333333333,136,111,14,7.928571428571429,0.5675675675675675,33.71986951877833,0.08108108108108109,0.037312552361788404
711_A3,711,A3,TD,7-8yr,7.588333333333333,259,219,23,9.521739130434783,0.4200913242009132,41.47021276595744,0.04428044280442804,0.03407880485302741
711_B1,711,B1,TD,7-8yr,7.588333333333333,87,76,7,10.857142857142858,0.5657894736842105,20.525906735751295,0.11224489795918367,0.03144004892303231
711_B2,711,B2,TD,7-8yr,7.588333333333333,104,84,10,8.4,0.6190476190476191,40.190302652613326,0.13333333333333333,0.02317678894599133
711_B3,711,B3,TD,7-8yr,7.588333333333333,208,175,17,10.294117647058824,0.46285714285714286,38.72016563663982,0.0502283105022831,0.024179357197473442
712_A1,712,A1,TD,7-8yr,7.509166666666666,79,69,6,11.5,0.5507246376811594,21.577930442249894,0.0,0.10400565852572556
712_A2,712,A2,TD,7-8yr,7.509166666666666,108,91,10,9.1,0.5384615384615384,49.10144505284448,0.02702702702702703,0.10972841291990099
712_A3,712,A3,TD,7-8yr,7.509166666666666,216,175,23,7.608695652173913,0.37142857142857144,24.684512589912856,0.004608294930875576,0.07878268825757365
712_B1,712,B1,TD,7-8yr,7.509166666666666,94,80,9,8.88888888888889,0.55,23.212435233160623,0.06,0.11739309094604387
712_B2,712,B2,TD,7-8yr,7.509166666666666,144,119,14,8.5,0.5798319327731093,51.564981949458485,0.12727272727272726,0.10247590263299831
712_B3,712,B3,TD,7-8yr,7.509166666666666,162,133,16,8.3125,0.48120300751879697,26.6,0.006134969325153374,0.10471813851690621
716_A1,716,A1,TD,7-8yr,7.845833333333333,91,72,9,8.0,0.5555555555555556,31.65217391304348,0.13333333333333333,0.08193874128782301
716_A2,716,A2,TD,7-8yr,7.845833333333333,113,93,11,8.454545454545455,0.5053763440860215,27.78555456171735,0.05042016806722689,0.10476275402797564
716_A3,716,A3,TD,7-8yr,7.845833333333333,181,149,17,8.764705882352942,0.4228187919463087,26.600812418395474,0.07653061224489796,0.11566527925127572
716_B1,716,B1,TD,7-8yr,7.845833333333333,103,83,11,7.545454545454546,0.5180722891566265,22.922147409381992,0.1271186440677966,0.06420943640240583
716_B2,716,B2,TD,7-8yr,7.845833333333333,134,111,12,9.25,0.5135135135135135,28.131880733944953,0.0821917808219178,0.06001583867629903
716_B3,716,B3,TD,7-8yr,7.845833333333333,236,197,20,9.85,0.4517766497461929,39.4,0.06349206349206349,0.0691551324637756
720_A1,720,A1,TD,7-8yr,7.849166666666667,116,92,12,7.666666666666667,0.4891304347826087,19.31111111111111,0.1076923076923077,0.09360999211863458
720_A2,720,A2,TD,7-8yr,7.849166666666667,75,61,7,8.714285714285714,0.6885245901639344,44.11092955700799,0.12790697674418605,0.09658663400176566
720_A3,720,A3,TD,7-8yr,7.849166666666667,178,147,18,8.166666666666666,0.5102040816326531,28.467545925577017,0.0582010582010582,0.11209998009160008
720_B1,720,B1,TD,7-8yr,7.849166666666667,88,69,9,7.666666666666667,0.6376811594202898,31.997523273263305,0.12,0.07015673857360451
720_B2,720,B2,TD,7-8yr,7.849166666666667,140,117,11,10.636363636363637,0.5128205128205128,27.97152317880795,0.0410958904109589,0.05275707754050235
720_B3,720,B3,TD,7-8yr,7.849166666666667,195,160,18,8.88888888888889,0.46875,33.99196787148594,0.04411764705882353,0.05362059021587068
724_A1,724,A1,TD,7-8yr,7.594166666666666,86,65,11,5.909090909090909,0.47692307692307695,26.974703927531213,0.011494252873563218,0.0902289985798789
724_A2,724,A2,TD,7-8yr,7.594166666666666,125,94,18,5.222222222222222,0.574468085106383,31.333333333333332,0.0,0.08852917568335703
724_A3,724,A3,TD,7-8yr,7.594166666666666,202,154,27,5.703703703703703,0.4155844155844156,27.294308943089433,0.014634146341463415,0.10124567781997247
724_B1,724,B1,TD,7-8yr,7.594166666666666,87,70,10,7.0,0.6571428571428571,47.072925849740436,0.03333333333333333,0.07086009672837741
724_B2,724,B2,TD,7-8yr,7.594166666666666,162,124,20,6.2,0.532258064516129,29.171482281169226,0.024096385542168676,0.10076833821731397
724_B3,724,B3,TD,7-8yr,7.594166666666666,196,152,24,6.333333333333333,0.4605263157894737,29.57837837837838,0.04390243902439024,0.11514526189850373
728_A1,728,A1,TD,7-8yr,7.01,85,76,7,10.857142857142858,0.5526315789473685,29.08948617991031,0.1326530612244898,0.07617929592616492
728_A2,728,A2,TD,7-8yr,7.01,84,67,10,6.7,0.582089552238806,19.21967587220546,0.20754716981132076,0.10063487217887894
728_A3,728,A3,TD,7-8yr,7.01,181,161,17,9.470588235294118,0.4720496894409938,36.44804785894206,0.005494505494505495,0.09218590711997947
728_B1,728,B1,TD,7-8yr,7.01,143,125,14,8.928571428571429,0.448,20.01698014629049,0.05921052631578947,0.10210412367428541
728_B2,728,B2,TD,7-8yr,7.01,175,153,18,8.5,0.43790849673202614,25.993548387096773,0.038461538461538464,0.09118745811507707
728_B3,728,B3,TD,7-8yr,7.01,222,189,24,7.875,0.48677248677248675,40.82195024153667,0.09016393442622951,0.09345499958218577
732_A1,732,A1,TD,7-8yr,7.9325,92,73,11,6.636363636363637,0.5342465753424658,21.755649717514125,0.1320754716981132,0.03854424388992339
732_A2,732,A2,TD,7-8yr,7.9325,158,131,18,7.277777777777778,0.4580152671755725,22.379166666666666,0.0,0.04768809454550032
732_A3,732,A3,TD,7-8yr,7.9325,258,216,25,8.64,0.37962962962962965,20.618181818181817,0.033707865168539325,0.02679629256137329
732_B1,732,B1,TD,7-8yr,7.9325,57,51,5,10.2,0.45098039215686275,14.875,0.14925373134328357,0.11610297821508837
732_B2,732,B2,TD,7-8yr,7.9325,103,84,11,7.636363636363637,0.39285714285714285,14.7,0.08849557522123894,0.10279926897228517
732_B3,732,B3,TD,7-8yr,7.9325,268,225,28,8.035714285714286,0.32,19.853506859853827,0.018315018315018316,0.10579387280410842
736_A1,736,A1,TD,7-8yr,7.4325,45,35,5,7.0,0.4857142857142857,12.894736842105265,0.1,0.05891000942820907
736_A2,736,A2,TD,7-8yr,7.4325,51,39,6,6.5,0.6666666666666666,25.136042759177087,0.019230769230769232,0.08398492653658791
736_A3,736,A3,TD,7-8yr,7.4325,110,93,11,8.454545454545455,0.46236559139784944,23.452014218009477,0.043478260869565216,0.07290848279268788
736_B1,736,B1,TD,7-8yr,7.4325,39,31,4,7.75,0.7419354838709677,32.3175,0.04878048780487805,0.07176469670859936
736_B2,736,B2,TD,7-8yr,7.4325,65,52,7,7.428571428571429,0.5,15.166666666666666,0.17721518987341772,0.07929042977739906
736_B3,736,B3,TD,7-8yr,7.4325,107,83,12,6.916666666666667,0.5542168674698795,19.813628158844764,0.05309734513274336,0.08438774215928342
743_A1,743,A1,TD,7-8yr,7.004166666666666,104,80,14,5.714285714285714,0.575,26.666666666666668,0.09565217391304348,0.08723753468880781
743_A2,743,A2,TD,7-8yr,7.004166666666666,202,151,25,6.04,0.4768211920529801,38.78505623126421,0.051643192488262914,0.10331103241483679
743_A3,743,A3,TD,7-8yr,7.004166666666666,292,218,40,5.45,0.43119266055045874,39.07357709062343,0.05194805194805195,0.10273197585783954
743_B1,743,B1,TD,7-8yr,7.004166666666666,98,79,10,7.9,0.5316455696202531,23.313455657492355,0.10091743119266056,0.10063304158653413
743_B2,743,B2,TD,7-8yr,7.004166666666666,240,189,27,7.0,0.4708994708994709,32.38756544255231,0.043824701195219126,0.10290060152356889
743_B3,743,B3,TD,7-8yr,7.004166666666666,314,251,34,7.382352941176471,0.47808764940239046,57.996212121212125,0.03680981595092025,0.11707590389891762
744_A1,744,A1,TD,7-8yr,7.918333333333333,47,38,5,7.6,0.7105263157894737,31.58108108108108,0.11320754716981132,0.06137342194189402
744_A2,744,A2,TD,7-8yr,7.918333333333333,101,77,12,6.416666666666667,0.6363636363636364,35.89837072649572,0.0,0.09057259053959844
744_A3,744,A3,TD,7-8yr,7.918333333333333,142,110,16,6.875,0.5909090909090909,50.44701986754967,0.08387096774193549,0.08598895348609904
744_B1,744,B1,TD,7-8yr,7.918333333333333,57,43,7,6.142857142857143,0.813953488372093,64.715,0.16176470588235295,0.07919670859586755
744_B2,744,B2,TD,7-8yr,7.918333333333333,110,79,14,5.642857142857143,0.6582278481012658,33.18985353640085,0.0,0.086549751852169
744_B3,744,B3,TD,7-8yr,7.918333333333333,138,103,18,5.722222222222222,0.6504854368932039,69.02207310306562,0.09210526315789473,0.12493258494983761
748_A1,748,A1,TD,7-8yr,7.433333333333334,90,74,8,9.25,0.581081081081081,32.35953177257525,0.0,0.05478919648764434
748_A2,748,A2,TD,7-8yr,7.433333333333334,89,72,9,8.0,0.6666666666666666,43.82378484381566,0.03260869565217391,0.0870607379785837
748_A3,748,A3,TD,7-8yr,7.433333333333334,214,183,16,11.4375,0.4262295081967213,38.78609541999944,0.0,0.07425111955841401
748_B1,748,B1,TD,7-8yr,7.433333333333334,50,40,5,8.0,0.725,33.54838709677419,0.05660377358490566,0.08627644714827602
748_B2,748,B2,TD,7-8yr,7.433333333333334,97,81,8,10.125,0.6049382716049383,40.5,0.0,0.08884487964684273
748_B3,748,B3,TD,7-8yr,7.433333333333334,218,176,20,8.8,0.44886363636363635,36.50260366441658,0.0,0.0859250752602674
750_A1,750,A1,TD,7-8yr,7.846666666666667,56,45,6,7.5,0.7555555555555555,48.27272727272727,0.1111111111111111,0.062449660083043916
750_A2,750,A2,TD,7-8yr,7.846666666666667,81,72,6,12.0,0.5972222222222222,31.018450184501845,0.03571428571428571,0.06437886831766405
750_A3,750,A3,TD,7-8yr,7.846666666666667,124,104,13,8.0,0.5961538461538461,44.30769230769231,0.023622047244094488,0.07469638974979279
750_B1,750,B1,TD,7-8yr,7.846666666666667,69,56,8,7.0,0.7678571428571429,55.20980769230769,0.20689655172413793,0.05823029397399505
750_B2,750,B2,TD,7-8yr,7.846666666666667,92,75,9,8.333333333333334,0.5333333333333333,23.236953455571225,0.0,0.06321869610161507
750_B3,750,B3,TD,7-8yr,7.846666666666667,135,114,14,8.142857142857142,0.5175438596491229,34.26075899297905,0.0,0.08314142183605285
754_A1,754,A1,TD,7-8yr,7.190833333333333,46,38,4,9.5,0.6052631578947368,19.0,0.061224489795918366,0.0654545240536058
754_A2,754,A2,TD,7-8yr,7.190833333333333,82,70,7,10.0,0.5571428571428572,29.166666666666664,0.0989010989010989,0.08070675852454938
754_A3,754,A3,TD,7-8yr,7.190833333333333,151,121,16,7.5625,0.47107438016528924,38.18794326241135,0.0736196319018405,0.10790077589878865
754_B1,754,B1,TD,7-8yr,7.190833333333333,67,56,5,11.2,0.6071428571428571,28.05577689243028,0.0,0.07755329001220444
754_B2,754,B2,TD,7-8yr,7.190833333333333,74,62,9,6.888888888888889,0.5161290322580645,24.431786439817166,0.32727272727272727,0.08914622968674898
754_B3,754,B3,TD,7-8yr,7.190833333333333,140,114,14,8.142857142857142,0.5877192982456141,47.16604877613007,0.0,0.13902500927759862
755_A1,755,A1,TD,7-8yr,7.501666666666667,112,92,10,9.2,0.45652173913043476,14.837519939551676,0.008849557522123894,0.07889493577775936
755_A2,755,A2,TD,7-8yr,7.501666666666667,105,86,10,8.6,0.5116279069767442,21.5,0.07894736842105263,0.09587721261112035
755_A3,755,A3,TD,7-8yr,7.501666666666667,196,151,24,6.291666666666667,0.4105960264900662,24.38014251841708,0.034482758620689655,0.09858295462530259
755_B1,755,B1,TD,7-8yr,7.501666666666667,100,85,8,10.625,0.6235294117647059,36.29863813229572,0.13043478260869565,0.08350542629048884
755_B2,755,B2,TD,7-8yr,7.501666666666667,136,104,17,6.117647058823529,0.5096153846153846,20.215730337078654,0.14465408805031446,0.0633888688109207
755_B3,755,B3,TD,7-8yr,7.501666666666667,270,216,29,7.448275862068965,0.3888888888888889,22.625355237414354,0.014598540145985401,0.12858989607919863
758_A1,758,A1,TD,7-8yr,7.270833333333333,90,78,10,7.8,0.47435897435897434,17.07439024390244,0.0,0.07667100028620419
758_A2,758,A2,TD,7-8yr,7.270833333333333,166,144,14,10.285714285714286,0.4166666666666667,33.78604084120695,0.005988023952095809,0.08885774971744191
758_A3,758,A3,TD,7-8yr,7.270833333333333,190,164,18,9.11111111111111,0.3597560975609756,22.726276121959575,0.0,0.09602424852582259
