doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,adult_turn_frac,adult_token_frac,canonical_sim,group_canonical_mean
478_B2,enni,LI,34,9,3.7777777777777777,0.8235294117647058,53.94666666666666,,,,0.03206271452331091,0.07088047469325238
478_B3,enni,LI,86,14,6.142857142857143,0.32558139534883723,19.064155064155063,,,,0.06249357548582261,0.07088047469325238
482_A1,enni,LI,22,6,3.6666666666666665,0.8181818181818182,33.88000000000001,,,,0.04395431336478851,0.07088047469325238
482_A2,enni,LI,43,9,4.777777777777778,0.627906976744186,21.5,,,,0.05625581107909735,0.07088047469325238
482_A3,enni,LI,59,16,3.6875,0.4576271186440678,13.275,,,,0.06831256007944717,0.07088047469325238
482_B1,enni,LI,34,6,5.666666666666667,0.7941176470588235,46.239999999999995,,,,0.03331707563535051,0.07088047469325238
482_B2,enni,LI,40,9,4.444444444444445,0.625,15.335900727428326,,,,0.03996975045861795,0.07088047469325238
482_B3,enni,LI,73,16,4.5625,0.6301369863013698,29.504030667262825,,,,0.07172990470224765,0.07088047469325238
523_A1,enni,LI,39,9,4.333333333333333,0.7435897435897436,32.61353711790393,,,,0.05907049537852585,0.07088047469325238
523_A2,enni,LI,66,18,3.6666666666666665,0.6515151515151515,46.57449819866187,,,,0.056491096413420545,0.07088047469325238
523_A3,enni,LI,98,25,3.92,0.5102040816326531,18.284388335704122,,,,0.07553365742346066,0.07088047469325238
523_B1,enni,LI,57,10,5.7,0.631578947368421,26.778985507246375,,,,0.08120535737077281,0.07088047469325238
523_B2,enni,LI,64,15,4.266666666666667,0.609375,29.35099337748344,,,,0.053561253392631555,0.07088047469325238
523_B3,enni,LI,117,29,4.0344827586206895,0.5641025641025641,27.701482380817172,,,,0.08705253805950806,0.07088047469325238
575_A1,enni,LI,63,9,7.0,0.4444444444444444,15.75,,,,0.061273820270824446,0.07088047469325238
575_A2,enni,LI,64,12,5.333333333333333,0.484375,15.3993993993994,,,,0.072664415802255,0.07088047469325238
575_A3,enni,LI,170,26,6.538461538461538,0.3176470588235294,22.45971170387361,,,,0.1060315936321149,0.07088047469325238
575_B1,enni,LI,58,8,7.25,0.46551724137931033,16.105704697986578,,,,0.06512902606277533,0.07088047469325238
575_B2,enni,LI,79,15,5.266666666666667,0.46835443037974683,19.115359897172237,,,,0.07752257419110453,0.07088047469325238
575_B3,enni,LI,159,23,6.913043478260869,0.3584905660377358,18.946839975093397,,,,0.10124772595355735,0.07088047469325238
613_A1,enni,LI,31,6,5.166666666666667,0.6774193548387096,24.141592920353983,,,,0.08147986284036568,0.07088047469325238
613_A2,enni,LI,45,9,5.0,0.6888888888888889,39.48529411764706,,,,0.06447179345836451,0.07088047469325238
613_A3,enni,LI,85,15,5.666666666666667,0.5058823529411764,21.25,,,,0.07755927502714631,0.07088047469325238
613_B1,enni,LI,39,8,4.875,0.6153846153846154,19.538844621513945,,,,0.061259982046926065,0.07088047469325238
613_B2,enni,LI,43,9,4.777777777777778,0.6976744186046512,39.07664233576642,,,,0.04298300063039799,0.07088047469325238
613_B3,enni,LI,80,14,5.714285714285714,0.5625,24.102564102564102,,,,0.07907294704832539,0.07088047469325238
