doc_id,age_months,age_group,token_count,baseline_nll,tail_share_lag33_128,tail_share_lag49_128,tail_share_lag65_128,gini,top1_share,top3_share,effective_support,n_positive_bins
ECSC_1021_2_94F_1021_YR2,94,7yr,1402,2.636409068107605,0.19557865856224876,0.15108837572658446,0.09082649682114519,0.3063064897375134,0.16536874163922435,0.46748722421970323,9.418914637060299,11
ECSC_1021_3_94F_1021_YR3,94,7yr,989,2.699956166744232,0.22124553230740646,0.137113560917041,0.07552405832725974,0.317512767876988,0.22387255742563061,0.4779164108397143,9.323955666917708,11
ECSC_4045_1_94M_4045_YR1,94,7yr,237,2.649972212314606,0.1902835522006257,0.16460417445492395,0.08395735091967266,0.359544575076036,0.19222483784685912,0.5427066156361054,8.900832006965906,11
ECSC_4020_1_95F_4020_YR1,95,7yr,409,2.433682397007942,0.11221893331255671,0.07246115422990221,0.03753052955161567,0.43534898935043165,0.2099299393282579,0.5607502154613341,7.810263507839332,10
ECSC_4039_1_95F_4039_YR1,95,7yr,416,2.7460690528154372,0.20045639957999475,0.19202730638604018,0.09295400400621955,0.449226145586739,0.2842728944474577,0.5662435867664581,7.700234702394294,11
ECSC_4049_1_95F_4049_YR1,95,7yr,273,2.396200102567673,0.20653362979658577,0.11164037576428007,0.035295847893891286,0.39779759757587096,0.21122650390362668,0.5405277819925838,8.410920715752404,11
ECSC_4023_1_95M_4023_YR1,95,7yr,311,2.827675986289978,0.12783961123273438,0.0719103098817071,0.06008624137021895,0.4629013425623798,0.2660806515644933,0.5983354327665624,7.722572853622095,11
ECSC_2027_1_100M_2027_YR1,100,8yr,550,2.8078416347503663,0.15048705378364916,0.10589177011862826,0.06237682352212748,0.3263616941625893,0.1851358034878089,0.48775327177070166,9.231255012519698,11
ECSC_1015_1_102F_1015_YR1,102,8yr,1109,2.6107883974909782,0.11444190145750435,0.07700867915797466,0.021355822251920027,0.37067347899619074,0.19261957140876576,0.5005847807920202,8.626387382288923,11
ECSC_1015_2_102F_1015_YR2,102,8yr,1160,2.6889507353305815,0.28421464526771034,0.16898436838208603,0.09696341912929504,0.3037784385638804,0.20792279200987185,0.46336489213748966,9.393189404519628,11
ECSC_1015_3_102F_1015_YR3,102,8yr,773,2.4160934567451475,0.15334868724172906,0.10772327497329359,0.07255586203713407,0.35452268308210866,0.1803353595188732,0.4968887413510885,8.935438005956355,11
ECSC_1059_1_104F_1059_YR1,104,8yr,721,2.2208409011363983,0.16371828526361132,0.1064571623206836,0.0852871476405939,0.30762338380070364,0.2092810638160598,0.47875360110198995,9.415797389249711,11
ECSC_1059_2_104F_1059_YR2,104,8yr,396,2.259052187204361,0.14635979915322306,0.10459542770840881,0.07670022135790239,0.4211813407065599,0.310386518285887,0.5505348397159393,8.060611461146573,11
ECSC_1059_3_104F_1059_YR3,104,8yr,370,2.898509865999222,0.1751442777936234,0.12216568681023368,0.06230229972733271,0.32039331799420045,0.19177790556584196,0.5258379406787441,9.283063930155746,11
ECSC_4015_1_104F_4015_YR1,104,8yr,804,2.580298697948456,0.16754118008419927,0.10786726301466218,0.07383998434033344,0.3723294255882035,0.2560638431683193,0.5052813611107789,8.658704766152285,11
ECSC_4079_1_104F_4079_YR1,104,8yr,339,2.953756037354469,0.11314848273315663,0.08861941750385094,0.04625635244503907,0.3999563948267917,0.23345526897667623,0.5368431825836041,8.311674836443082,10
ECSC_1022_1_106M_1022_YR1,106,8yr,660,2.546202874183655,0.18721064669513926,0.14481427357394258,0.1090162000677849,0.2857514045075802,0.17909216087401383,0.4608148502099584,9.657480723041338,11
ECSC_1022_2_106M_1022_YR2,106,8yr,333,2.5606063917279243,0.10208703431040574,0.06707628236753736,0.04278172419317786,0.4155405499304514,0.2654624179875153,0.563692565342862,8.278183348778736,11
ECSC_1022_3_106M_1022_YR3,106,8yr,402,2.7432881712913515,0.21151706659607006,0.15325886497986155,0.09560245104593852,0.21723875723588337,0.15190232744212467,0.40483433922739914,10.199486300983805,11
ECSC_1001_1_107F_1001_YR1,107,8yr,360,2.50595408976078,0.18833873862592662,0.12035100314867431,0.07408198098133513,0.30481971163832866,0.1941354061217455,0.4504045043330071,9.39878699697934,11
ECSC_1001_2_107F_1001_YR2,107,8yr,562,2.4669013023376465,0.15097956727673154,0.07133582510108624,0.06076928807086328,0.3864344484556632,0.21502231182212672,0.518031822488859,8.565586422222015,11
ECSC_1001_3_107F_1001_YR3,107,8yr,382,2.541045832633972,0.23989634139063237,0.17821348202728987,0.0945261782617449,0.2934652342035944,0.22456041922847955,0.4914751178713727,9.436041359552865,11
ECSC_4007_1_107M_4007_YR1,107,8yr,601,2.926865816116333,0.28082494935668556,0.1753851036085065,0.1039640630207656,0.25994123354701526,0.19490441463417935,0.44971543182533336,9.8001909505613,11
ECSC_4054_1_96F_4054_YR1,96,8yr,530,2.1072344213724135,0.20403184243376812,0.10460946805388707,0.05391828340757397,0.36314243979044103,0.2423177860871832,0.5062016808048725,8.819670808704043,11
ECSC_4062_1_96F_4062_YR1,96,8yr,682,2.3044776767492294,0.1450200181943444,0.12220271018429771,0.08528990516378164,0.38217094222977877,0.26844767381183027,0.567244355652595,8.60807849734568,11
ECSC_4056_1_96M_4056_YR1,96,8yr,415,2.5145786821842195,0.19570508148152654,0.13709917383566414,0.05944699675413059,0.30372824140011656,0.21177464816851801,0.47151693140285494,9.451924825539516,11
ECSC_1006_1_97F_1006_YR1,97,8yr,231,2.0588490962982178,0.14004388997109823,0.0768950629256586,0.039082615477194306,0.40028416663267885,0.2805916205828178,0.5444111313055778,8.390593442094737,11
ECSC_1006_2_97F_1006_YR2,97,8yr,655,2.207961714267731,0.17912348153002464,0.11190507895510492,0.05563518504028642,0.3041589175149999,0.20345946780325036,0.47283490420973384,9.42229576329899,11
ECSC_1006_3_97F_1006_YR3,97,8yr,510,2.533471077680588,0.21026658968246412,0.12821492271554266,0.1075075857878471,0.3334951436341158,0.228994338527876,0.4937186885170437,9.13849184318931,11
ECSC_1099_1_97F_1099_YR1,97,8yr,847,3.0589410603046416,0.2672564017532099,0.18991305272227962,0.1288394060389459,0.27345829520271847,0.20858332810206176,0.4660063805964011,9.724283669081858,11
ECSC_1099_2_97F_1099_YR2,97,8yr,871,2.5498851597309113,0.18392957934202528,0.14422049109189944,0.09048434023151376,0.31174218025932343,0.23830292590709706,0.491790973570607,9.35035709848376,11
ECSC_1099_3_97F_1099_YR3,97,8yr,818,2.751177167892456,0.1666362253653371,0.09920369766466938,0.03746100166785541,0.3030214125082513,0.16613211944636347,0.47478721984751426,9.377035086184355,11
ECSC_4025_1_97F_4025_YR1,97,8yr,541,2.641074275970459,0.4040567161988678,0.2362836892290726,0.1471130996796906,0.20411978942683406,0.1677730269697952,0.4242700240973712,10.278836266259225,11
ECSC_4047_1_97F_4047_YR1,97,8yr,432,1.9745271772146225,0.18487760187208085,0.13173818223700295,0.11821342494553509,0.3346381295837597,0.18064031682786902,0.49247292759091876,9.152874763538824,11
ECSC_1056_1_97M_1056_YR1,97,8yr,766,2.1306806176900865,0.3142352547458457,0.18133142748066355,0.14461767767388473,0.23712862072703023,0.16329573881660372,0.44070536327534304,10.02837358912337,11
ECSC_1056_2_97M_1056_YR2,97,8yr,334,2.325191155076027,0.2211624056354625,0.13889357514846118,0.06845393220744382,0.30835291090587424,0.2295010116430693,0.48760209308373986,9.240052229567272,11
ECSC_1056_3_97M_1056_YR3,97,8yr,456,2.7295276433229447,0.23663406941423593,0.13164205793931194,0.13491566467147822,0.35423856590850433,0.2150096124323777,0.5226736359135206,8.716287108971216,10
ECSC_4009_2_97M_4009_YR2,97,8yr,314,2.0875174567103385,0.16581124490003687,0.10584344287713106,0.042911272188714746,0.3740083835192438,0.237915578131656,0.5390304092251402,8.754616163313004,11
ECSC_4006_1_98F_4006_YR1,98,8yr,428,2.591572713851929,0.24486652961367442,0.18167457484924865,0.12666071859132905,0.315243371612582,0.2336423799211793,0.48586630511807827,9.285215713899767,11
ECSC_4042_1_98F_4042_YR1,98,8yr,744,2.070563605427742,0.20778287631265993,0.1547419016237036,0.10816497275419724,0.2622665671372295,0.19499840063434853,0.44027775809865155,9.841510806302928,11
ECSC_4074_1_98F_4074_YR1,98,8yr,350,1.8395470634102824,0.16126847053058535,0.10044012540139771,0.04575830955241598,0.4233895847806688,0.2735136387815915,0.5521670399259259,8.158715802585688,11
ECSC_1067_1_98M_1067_YR1,98,8yr,470,2.338018012046814,0.15834597857914517,0.09770542690381927,0.08320849493636069,0.3854647231522359,0.2326812153049722,0.5584585375126487,8.614660381630525,11
ECSC_1067_2_98M_1067_YR2,98,8yr,334,2.4094015419483186,0.18588202801657638,0.10281535521739317,0.07813807536878985,0.29388951440688627,0.21558722763780716,0.4600264542004986,9.486763279527096,11
ECSC_1067_3_98M_1067_YR3,98,8yr,359,1.9627131294459104,0.16058233293978333,0.11929645465700611,0.07711969439888221,0.35110487356204856,0.21993123200109563,0.5209423107014892,9.009836244696347,11
ECSC_1091_1_98M_1091_YR1,98,8yr,1212,3.186739814281464,0.2783880584070416,0.2150986699973949,0.14857372205557198,0.2796753091168984,0.2397630514052642,0.47235901691583254,9.56824474036255,11
ECSC_1091_2_98M_1091_YR2,98,8yr,597,2.8424444898962973,0.1704855770142575,0.12357575555181993,0.0777541145913203,0.3311681678435503,0.2476044207324245,0.5090336405713652,9.151584798555026,11
ECSC_1091_3_98M_1091_YR3,98,8yr,528,2.769973802566528,0.21168133905898204,0.07334395758637535,0.04388815625193314,0.29889024987778234,0.14636128494966724,0.43614517855633184,9.142411852562027,11
ECSC_4014_1_98M_4014_YR1,98,8yr,326,2.363481056690216,0.09692040125775857,0.06320263578989713,0.03251170874077297,0.3943806787992614,0.22647679585444827,0.5271011862543109,8.33171074127587,10
ECSC_4036_1_98M_4036_YR1,98,8yr,464,2.7999783158302307,0.20089499431467753,0.11900095509938946,0.057233993382846245,0.31385473585355417,0.2036504994070296,0.47608984726839476,9.35825025875187,11
ECSC_1010_1_99M_1010_YR1,99,8yr,838,2.778113317489624,0.17392199688358137,0.08976677149779459,0.05157097092537229,0.3387612915129359,0.2081684250076149,0.48907277874061944,9.109701570796418,11
ECSC_1010_2_99M_1010_YR2,99,8yr,260,2.935109281539917,0.22668322787622538,0.11648721786797878,0.04147169791534371,0.3474805635343603,0.19489033035773912,0.5000066974314592,8.820047524323565,10
ECSC_1010_3_99M_1010_YR3,99,8yr,605,2.3606346786022185,0.12475528802367257,0.08379912474820768,0.03516276096248074,0.4094348519896236,0.23196527725747132,0.5920368336422671,8.292315278046809,11
ECSC_2031_1_108F_2031_YR1,108,9yr,230,2.6605968117713927,0.15099531772572874,0.0832638617547001,0.05137282247372682,0.400364472200361,0.213030767911056,0.5607763710644578,8.469389630008102,11
ECSC_3003_1_108F_3003_YR1,108,9yr,774,2.5910178422927856,0.25671160193331066,0.16064164789515387,0.10608902129795025,0.2808545769583528,0.2289459220000242,0.45118746291544415,9.58666442303985,11
ECSC_4021_1_108M_4021_YR1,108,9yr,567,2.3565461158752443,0.17579083251599636,0.1271575402603467,0.08531614283502388,0.35985927051897315,0.23810925171579178,0.5271388507168911,8.933267643482909,11
ECSC_4024_1_109F_4024_YR1,109,9yr,545,2.1542417764663697,0.16781489806847474,0.12929541070522937,0.08872892403458113,0.30511490385976625,0.19210759893118665,0.46648179260168476,9.467213269178721,11
ECSC_4090_1_109M_4090_YR1,109,9yr,225,2.61423985362053,0.12139594383103842,0.07516044416773732,0.055746538383672196,0.3717777994982825,0.17735713960296676,0.5061923755772959,8.67260069005454,11
ECSC_4033_1_110M_4033_YR1,110,9yr,491,3.1470349788665772,0.20000462206457004,0.09482721375624699,0.06448876879569367,0.36719526849064055,0.1971478740890121,0.5290279526603175,8.79762905064704,11
ECSC_4027_1_111F_4027_YR1,111,9yr,456,2.460264106094838,0.15819430351621894,0.08181177817373149,0.0721216714914197,0.4187468179256004,0.2699076092526058,0.5778045553837219,8.19808273968642,11
ECSC_2023_1_111M_2023_YR1,111,9yr,573,3.0955628156661987,0.15241709869449827,0.1290818436361878,0.07273798910142043,0.31085632082299663,0.1663812506087475,0.44850516536299956,9.282590057494714,11
ECSC_4044_1_113M_4044_YR1,113,9yr,734,2.643861347436905,0.11647320636557659,0.05527649689829186,0.03387250061288103,0.3383975491896858,0.1781990573823434,0.4678208275663113,8.91560108921132,11
ECSC_4030_1_114F_4030_YR1,114,9yr,297,2.364276060461998,0.1250650497856694,0.09422767236654499,0.06454833552954377,0.38065008663740674,0.23057514461252934,0.5257620536738987,8.493016888851134,11
ECSC_4075_1_114M_4075_YR1,114,9yr,383,2.438464093208313,0.1901995843266519,0.12799480307779623,0.07786330070718982,0.3116118069781757,0.19476213940752216,0.4976045821340488,9.398701649649372,11
ECSC_4060_1_115F_4060_YR1,115,9yr,615,2.507720577716827,0.18146524057409694,0.09597446588733244,0.05692808936069934,0.3730917414429682,0.2555846692573812,0.5327427126355307,8.705365707122619,11
ECSC_4037_1_115M_4037_YR1,115,9yr,367,3.1052294254302977,0.2192679175866425,0.15269265479044689,0.08041855329215578,0.2620910022232479,0.18629386935921738,0.4612680285779607,9.857870893439959,11
ECSC_4018_1_116F_4018_YR1,116,9yr,420,2.19692645072937,0.19856934211861046,0.08370792227534682,0.050307969651156005,0.3314320136381017,0.17631734388757797,0.49426133645916104,9.177106354728052,11
ECSC_4031_1_117F_4031_YR1,117,9yr,445,2.2053289625793697,0.19113733616968995,0.07371754878955851,0.02804748890955342,0.401985856569516,0.22087801152933909,0.5202325068292591,8.257833495291736,11
ECSC_4048_1_117M_4048_YR1,117,9yr,420,2.616094556450844,0.2644310151825765,0.1547994781756621,0.11022521856614344,0.2927005461802057,0.16217855919386293,0.45062089578460796,9.540354397452179,11
ECSC_4022_1_118M_4022_YR1,118,9yr,469,2.5708210498094557,0.18666284981344114,0.09697369828689553,0.061399372558403977,0.3402201204837685,0.1779810213900919,0.5109755404192627,9.11626149351405,11
